CO2 per 1000,Type,Year,Region
1.589663784e-06,Waste (Mt CO2e),1992,Asia
,Building (Energy) (Mt CO2e),1964,Middle East
,Fugitive Emissions (Energy) (Mt CO2e),1965,Oceania
1.864814199e-05,Agriculture (Mt CO2e),1984,Oceania
0.000745240,Fugitive Emissions (Energy) (Mt CO2e),2004,Oceania
,Fugitive Emissions (Energy) (Mt CO2e),1966,Asia
4.539490565e-07,Waste (Mt CO2e),1979,The Americas
,Agriculture (Mt CO2e),1968,Africa
,Industrial Combustion (Energy) (Mt CO2e),1961,Europe
0.000324258,Industrial Processes (Mt CO2e),1987,Middle East
0.001393171,Transport (Energy) (Mt CO2e),1995,Europe
1.947995854e-06,Waste (Mt CO2e),2009,Asia
0.000401201,Industrial Processes (Mt CO2e),1973,The Americas
,Waste (Mt CO2e),1968,Europe
0.001415635,Transport (Energy) (Mt CO2e),1989,Europe
0.000668490,Fugitive Emissions (Energy) (Mt CO2e),2006,The Americas
,Building (Energy) (Mt CO2e),1965,Asia
0.001878820,Power Industry (Energy) (Mt CO2e),2024,The Americas
8.087938269e-05,Industrial Processes (Mt CO2e),2004,Africa
0.000244301,Transport (Energy) (Mt CO2e),2011,Africa
0.001614268,Industrial Combustion (Energy) (Mt CO2e),1990,Europe
0.000663714,Fugitive Emissions (Energy) (Mt CO2e),1988,The Americas
0.001748755,Building (Energy) (Mt CO2e),1977,The Americas
4.374828349e-05,Agriculture (Mt CO2e),1983,Europe
0.001033954,Industrial Combustion (Energy) (Mt CO2e),1997,The Americas
5.004993486e-06,Agriculture (Mt CO2e),1974,Africa
0.000796764,Fugitive Emissions (Energy) (Mt CO2e),1988,Oceania
2.530820019e-09,Waste (Mt CO2e),2022,Middle East
0.002824802,Power Industry (Energy) (Mt CO2e),2015,Middle East
0.000621043,Fugitive Emissions (Energy) (Mt CO2e),1982,Europe
0.000698143,Building (Energy) (Mt CO2e),2018,Middle East
0.000795058,Industrial Processes (Mt CO2e),2016,Middle East
0.000132129,Industrial Combustion (Energy) (Mt CO2e),2004,Africa
0.000237589,Industrial Combustion (Energy) (Mt CO2e),1979,Africa
0.001104203,Industrial Combustion (Energy) (Mt CO2e),2002,Europe
,Power Industry (Energy) (Mt CO2e),1965,Oceania
0.002645962,Transport (Energy) (Mt CO2e),1980,The Americas
0.001136542,Building (Energy) (Mt CO2e),2013,Europe
0.000424049,Industrial Combustion (Energy) (Mt CO2e),1973,Middle East
0.000540638,Industrial Processes (Mt CO2e),1973,Oceania
0.000583814,Fugitive Emissions (Energy) (Mt CO2e),2020,The Americas
0.004056501,Power Industry (Energy) (Mt CO2e),1991,Europe
0.000175310,Fugitive Emissions (Energy) (Mt CO2e),2011,Africa
0.000494869,Industrial Processes (Mt CO2e),1975,Oceania
0.000276404,Fugitive Emissions (Energy) (Mt CO2e),1995,Africa
,Industrial Combustion (Energy) (Mt CO2e),1963,Europe
5.782421591e-06,Agriculture (Mt CO2e),1979,Africa
0.000899677,Building (Energy) (Mt CO2e),2006,The Americas
4.649527574e-07,Waste (Mt CO2e),1981,The Americas
0.000863461,Fugitive Emissions (Energy) (Mt CO2e),2018,Oceania
0.001354719,Power Industry (Energy) (Mt CO2e),1988,Middle East
0.002611573,Transport (Energy) (Mt CO2e),1988,The Americas
,Transport (Energy) (Mt CO2e),2025,Asia
4.900313957e-06,Agriculture (Mt CO2e),2014,Africa
0.003520396,Power Industry (Energy) (Mt CO2e),1976,Oceania
6.647593191e-09,Waste (Mt CO2e),1981,Africa
0.000384455,Power Industry (Energy) (Mt CO2e),2006,Africa
1.359116369e-05,Agriculture (Mt CO2e),1986,Middle East
5.887942877e-09,Waste (Mt CO2e),1977,Africa
4.608722239e-06,Agriculture (Mt CO2e),1994,Africa
2.136938555e-06,Waste (Mt CO2e),1997,Asia
0.000818299,Building (Energy) (Mt CO2e),2010,Middle East
,Industrial Processes (Mt CO2e),1961,Africa
0.002098799,Power Industry (Energy) (Mt CO2e),2021,Asia
,Industrial Processes (Mt CO2e),1966,The Americas
0.000997082,Industrial Combustion (Energy) (Mt CO2e),1998,Middle East
0.000550076,Industrial Processes (Mt CO2e),1998,Oceania
0.000364284,Industrial Processes (Mt CO2e),1981,The Americas
0.000650598,Fugitive Emissions (Energy) (Mt CO2e),1997,The Americas
0.000198890,Industrial Combustion (Energy) (Mt CO2e),1970,Africa
0.000311551,Industrial Processes (Mt CO2e),1986,Middle East
0.000160576,Transport (Energy) (Mt CO2e),1985,Asia
0.001581589,Transport (Energy) (Mt CO2e),2007,Middle East
0.000161707,Transport (Energy) (Mt CO2e),1976,Africa
0.000361176,Building (Energy) (Mt CO2e),1972,Middle East
0.001247532,Industrial Combustion (Energy) (Mt CO2e),2011,Oceania
1.954474933e-05,Agriculture (Mt CO2e),1973,Oceania
0.000483175,Building (Energy) (Mt CO2e),1976,Middle East
4.229032890e-05,Agriculture (Mt CO2e),1984,Europe
6.648134893e-07,Waste (Mt CO2e),2002,The Americas
0.000505836,Industrial Processes (Mt CO2e),2020,Europe
0.002831886,Power Industry (Energy) (Mt CO2e),1972,Europe
0.001560830,Transport (Energy) (Mt CO2e),2021,Middle East
0.002180750,Power Industry (Energy) (Mt CO2e),2002,Middle East
0.000142524,Fugitive Emissions (Energy) (Mt CO2e),1998,Asia
0.000441753,Industrial Processes (Mt CO2e),2015,Oceania
0.001088885,Building (Energy) (Mt CO2e),1993,The Americas
0.001988115,Power Industry (Energy) (Mt CO2e),2022,The Americas
1.542405010e-05,Agriculture (Mt CO2e),1992,Asia
0.000880938,Fugitive Emissions (Energy) (Mt CO2e),1978,Oceania
0.000276710,Transport (Energy) (Mt CO2e),2014,Africa
0.002714178,Transport (Energy) (Mt CO2e),1999,The Americas
0.000712551,Fugitive Emissions (Energy) (Mt CO2e),1980,The Americas
,Industrial Processes (Mt CO2e),1960,Africa
0.000187566,Fugitive Emissions (Energy) (Mt CO2e),2007,Asia
3.647997269e-06,Waste (Mt CO2e),2019,Europe
0.000121315,Industrial Combustion (Energy) (Mt CO2e),2012,Africa
0.000650573,Industrial Processes (Mt CO2e),1971,Europe
3.821997945e-06,Waste (Mt CO2e),1973,Europe
0.000127759,Industrial Combustion (Energy) (Mt CO2e),1994,Africa
0.000638450,Industrial Combustion (Energy) (Mt CO2e),1978,Middle East
1.703648878e-05,Agriculture (Mt CO2e),2000,Asia
,Industrial Processes (Mt CO2e),1966,Middle East
2.062876977e-05,Agriculture (Mt CO2e),1987,The Americas
0.001989116,Building (Energy) (Mt CO2e),1981,Europe
0.000646851,Fugitive Emissions (Energy) (Mt CO2e),2010,The Americas
0.001276814,Building (Energy) (Mt CO2e),2006,Europe
2.221785876e-06,Waste (Mt CO2e),2017,Asia
0.002772624,Transport (Energy) (Mt CO2e),2018,Oceania
0.000541895,Industrial Processes (Mt CO2e),1995,Oceania
0.000125002,Industrial Combustion (Energy) (Mt CO2e),2014,Africa
,Fugitive Emissions (Energy) (Mt CO2e),1964,Middle East
5.694585228e-05,Industrial Processes (Mt CO2e),1983,Africa
0.000946679,Industrial Combustion (Energy) (Mt CO2e),2018,Europe
0.000378762,Power Industry (Energy) (Mt CO2e),1972,Middle East
0.000511071,Industrial Processes (Mt CO2e),2018,Europe
2.269445459e-05,Agriculture (Mt CO2e),2001,The Americas
0.000119562,Industrial Processes (Mt CO2e),1982,Asia
0.000166825,Fugitive Emissions (Energy) (Mt CO2e),2004,Asia
0.000828965,Building (Energy) (Mt CO2e),2004,Middle East
,Power Industry (Energy) (Mt CO2e),1963,Europe
0.001274026,Transport (Energy) (Mt CO2e),1998,Middle East
,Fugitive Emissions (Energy) (Mt CO2e),1968,Oceania
,Transport (Energy) (Mt CO2e),1961,Africa
0.000312355,Power Industry (Energy) (Mt CO2e),1983,Africa
2.744167868e-05,Agriculture (Mt CO2e),2022,Europe
0.000620632,Fugitive Emissions (Energy) (Mt CO2e),1973,Europe
,Industrial Combustion (Energy) (Mt CO2e),1964,The Americas
0.000780730,Building (Energy) (Mt CO2e),2012,Oceania
0.000770977,Building (Energy) (Mt CO2e),1974,Oceania
,Industrial Combustion (Energy) (Mt CO2e),1966,Oceania
0.001777326,Industrial Combustion (Energy) (Mt CO2e),1981,The Americas
2.541908432e-09,Waste (Mt CO2e),2006,Middle East
0.000368812,Power Industry (Energy) (Mt CO2e),2018,Africa
0.000371741,Transport (Energy) (Mt CO2e),2010,Asia
,Industrial Processes (Mt CO2e),1965,Europe
0.004599713,Power Industry (Energy) (Mt CO2e),1987,Oceania
0.000299582,Building (Energy) (Mt CO2e),2010,Asia
,Fugitive Emissions (Energy) (Mt CO2e),1966,The Americas
0.001528480,Transport (Energy) (Mt CO2e),2012,Europe
0.000172838,Transport (Energy) (Mt CO2e),1989,Africa
1.514240260e-05,Agriculture (Mt CO2e),1990,Asia
0.001376267,Building (Energy) (Mt CO2e),1997,Europe
0.001022035,Industrial Combustion (Energy) (Mt CO2e),2001,Middle East
0.001432796,Building (Energy) (Mt CO2e),1980,The Americas
,Industrial Combustion (Energy) (Mt CO2e),2025,Asia
2.747831302e-09,Waste (Mt CO2e),2024,Middle East
0.002725498,Power Industry (Energy) (Mt CO2e),1982,The Americas
0.001310246,Industrial Combustion (Energy) (Mt CO2e),2019,Middle East
0.004135181,Power Industry (Energy) (Mt CO2e),1983,Oceania
0.002741477,Transport (Energy) (Mt CO2e),1989,Oceania
0.000367661,Industrial Combustion (Energy) (Mt CO2e),1970,Middle East
0.000466646,Industrial Combustion (Energy) (Mt CO2e),2000,Asia
0.001384886,Power Industry (Energy) (Mt CO2e),1989,Middle East
0.003719039,Power Industry (Energy) (Mt CO2e),1985,Europe
0.002630765,Power Industry (Energy) (Mt CO2e),1975,The Americas
1.447326167e-05,Agriculture (Mt CO2e),1987,Middle East
0.001606654,Transport (Energy) (Mt CO2e),2004,Europe
0.001852198,Industrial Combustion (Energy) (Mt CO2e),1988,Oceania
2.432988061e-05,Agriculture (Mt CO2e),2008,Europe
0.000266869,Building (Energy) (Mt CO2e),2002,Asia
1.415426366e-05,Agriculture (Mt CO2e),1977,Oceania
0.001334039,Building (Energy) (Mt CO2e),2001,Europe
0.000948615,Industrial Combustion (Energy) (Mt CO2e),2002,The Americas
0.000320394,Industrial Processes (Mt CO2e),2013,The Americas
4.120025527e-06,Waste (Mt CO2e),2002,Europe
0.000182691,Transport (Energy) (Mt CO2e),1995,Africa
2.792542051e-06,Waste (Mt CO2e),2006,Oceania
,Building (Energy) (Mt CO2e),1967,Asia
0.000867643,Fugitive Emissions (Energy) (Mt CO2e),2011,Oceania
0.000222954,Fugitive Emissions (Energy) (Mt CO2e),2010,Asia
0.000760196,Fugitive Emissions (Energy) (Mt CO2e),2007,Oceania
,Industrial Combustion (Energy) (Mt CO2e),1961,The Americas
0.000271820,Industrial Processes (Mt CO2e),2004,Asia
0.001664007,Industrial Combustion (Energy) (Mt CO2e),1987,Europe
0.000941951,Transport (Energy) (Mt CO2e),1981,Middle East
9.818921604e-05,Building (Energy) (Mt CO2e),1984,Africa
0.002855039,Transport (Energy) (Mt CO2e),2002,Oceania
0.000684770,Building (Energy) (Mt CO2e),1992,Middle East
2.303516228e-09,Waste (Mt CO2e),2010,Middle East
,Transport (Energy) (Mt CO2e),1966,Oceania
0.001522125,Building (Energy) (Mt CO2e),1992,Europe
0.000969997,Industrial Combustion (Energy) (Mt CO2e),2004,The Americas
,Power Industry (Energy) (Mt CO2e),1965,Africa
0.003277826,Power Industry (Energy) (Mt CO2e),1974,Oceania
0.003545756,Power Industry (Energy) (Mt CO2e),2001,The Americas
0.002605075,Transport (Energy) (Mt CO2e),1989,The Americas
0.000526074,Industrial Processes (Mt CO2e),2003,Oceania
4.486302133e-06,Agriculture (Mt CO2e),2007,Africa
0.000607465,Building (Energy) (Mt CO2e),1991,Middle East
0.001722481,Power Industry (Energy) (Mt CO2e),2015,Asia
2.478344990e-05,Agriculture (Mt CO2e),1995,Europe
0.002773058,Power Industry (Energy) (Mt CO2e),1986,The Americas
0.000743572,Building (Energy) (Mt CO2e),2006,Oceania
,Fugitive Emissions (Energy) (Mt CO2e),1961,The Americas
0.000959091,Industrial Combustion (Energy) (Mt CO2e),2023,Asia
1.441368514e-06,Waste (Mt CO2e),1981,Asia
,Power Industry (Energy) (Mt CO2e),2025,Oceania
0.002715044,Power Industry (Energy) (Mt CO2e),2010,Middle East
2.696585441e-05,Agriculture (Mt CO2e),2013,The Americas
0.000362828,Industrial Processes (Mt CO2e),1997,The Americas
9.472990513e-05,Industrial Processes (Mt CO2e),2022,Africa
4.992961799e-07,Waste (Mt CO2e),1987,The Americas
0.000157210,Industrial Combustion (Energy) (Mt CO2e),1992,Africa
0.001936418,Building (Energy) (Mt CO2e),1982,Europe
0.000804766,Industrial Processes (Mt CO2e),2022,Middle East
7.807245470e-09,Waste (Mt CO2e),1997,Africa
0.000272314,Transport (Energy) (Mt CO2e),2019,Africa
2.810249004e-05,Agriculture (Mt CO2e),2017,The Americas
0.001602824,Transport (Energy) (Mt CO2e),2005,Europe
0.002318923,Industrial Combustion (Energy) (Mt CO2e),1977,Oceania
0.002786055,Power Industry (Energy) (Mt CO2e),2019,Middle East
,Industrial Processes (Mt CO2e),1962,Middle East
,Waste (Mt CO2e),1964,Europe
0.000262849,Transport (Energy) (Mt CO2e),2024,Africa
0.001914735,Power Industry (Energy) (Mt CO2e),1999,Middle East
0.001677566,Transport (Energy) (Mt CO2e),2018,Middle East
6.812948046e-05,Industrial Processes (Mt CO2e),1998,Africa
2.048609840e-06,Waste (Mt CO2e),2010,Asia
0.001769808,Building (Energy) (Mt CO2e),1975,The Americas
0.000333715,Power Industry (Energy) (Mt CO2e),1988,Africa
0.002543351,Transport (Energy) (Mt CO2e),1982,Oceania
1.782693673e-06,Waste (Mt CO2e),2021,Oceania
2.230774434e-06,Waste (Mt CO2e),2016,Asia
,Building (Energy) (Mt CO2e),1966,Europe
1.988976543e-05,Agriculture (Mt CO2e),1972,Oceania
0.000167405,Fugitive Emissions (Energy) (Mt CO2e),2005,Asia
0.000595233,Fugitive Emissions (Energy) (Mt CO2e),1971,Europe
0.000994210,Building (Energy) (Mt CO2e),2002,The Americas
,Building (Energy) (Mt CO2e),1962,Middle East
6.360846317e-05,Agriculture (Mt CO2e),2010,Oceania
0.005033889,Power Industry (Energy) (Mt CO2e),1990,Oceania
0.000225132,Transport (Energy) (Mt CO2e),2008,Africa
2.419417386e-06,Waste (Mt CO2e),2009,Oceania
0.000193473,Industrial Combustion (Energy) (Mt CO2e),1987,Africa
0.000986565,Industrial Combustion (Energy) (Mt CO2e),1999,The Americas
,Agriculture (Mt CO2e),1967,The Americas
0.000172671,Transport (Energy) (Mt CO2e),1987,Asia
0.000862435,Industrial Combustion (Energy) (Mt CO2e),2009,Europe
1.938341795e-06,Waste (Mt CO2e),2006,Asia
0.000652301,Fugitive Emissions (Energy) (Mt CO2e),2003,The Americas
0.000265036,Industrial Processes (Mt CO2e),1976,Middle East
4.073518341e-05,Agriculture (Mt CO2e),1978,Europe
0.001314136,Power Industry (Energy) (Mt CO2e),2008,Asia
0.000896845,Industrial Combustion (Energy) (Mt CO2e),2023,Europe
0.000142077,Industrial Processes (Mt CO2e),1987,Asia
,Agriculture (Mt CO2e),1967,Asia
2.798771231e-09,Waste (Mt CO2e),1984,Middle East
0.000961177,Fugitive Emissions (Energy) (Mt CO2e),2014,Middle East
1.436684406e-06,Waste (Mt CO2e),1983,Asia
8.633649918e-05,Building (Energy) (Mt CO2e),2004,Africa
0.001894836,Building (Energy) (Mt CO2e),1971,Europe
,Transport (Energy) (Mt CO2e),1969,Middle East
0.000115180,Industrial Combustion (Energy) (Mt CO2e),2019,Africa
0.000761751,Fugitive Emissions (Energy) (Mt CO2e),1983,Oceania
0.003068741,Power Industry (Energy) (Mt CO2e),1989,The Americas
,Waste (Mt CO2e),1965,Africa
0.001095619,Building (Energy) (Mt CO2e),2016,Europe
2.702112158e-05,Agriculture (Mt CO2e),2015,The Americas
0.000337278,Transport (Energy) (Mt CO2e),2007,Asia
3.015859409e-09,Waste (Mt CO2e),1982,Middle East
0.000334545,Industrial Processes (Mt CO2e),2024,The Americas
0.000265067,Building (Energy) (Mt CO2e),1975,Asia
2.208284431e-06,Waste (Mt CO2e),2013,Asia
0.000465384,Industrial Processes (Mt CO2e),2012,Oceania
0.000295862,Building (Energy) (Mt CO2e),2005,Asia
0.003668321,Power Industry (Energy) (Mt CO2e),2024,Oceania
0.000517083,Industrial Processes (Mt CO2e),1974,Oceania
2.533571133e-05,Agriculture (Mt CO2e),1990,Oceania
,Industrial Combustion (Energy) (Mt CO2e),1969,Asia
,Power Industry (Energy) (Mt CO2e),1961,Oceania
3.668103665e-06,Waste (Mt CO2e),2014,Europe
0.000193792,Transport (Energy) (Mt CO2e),1999,Africa
0.000452488,Industrial Processes (Mt CO2e),2014,Oceania
0.003381412,Power Industry (Energy) (Mt CO2e),1975,Oceania
0.000386792,Power Industry (Energy) (Mt CO2e),2004,Africa
1.889844984e-06,Waste (Mt CO2e),1994,Asia
,Transport (Energy) (Mt CO2e),1967,Oceania
,Fugitive Emissions (Energy) (Mt CO2e),1964,Asia
0.000980214,Fugitive Emissions (Energy) (Mt CO2e),2022,Middle East
4.900414622e-06,Agriculture (Mt CO2e),1975,Africa
0.001445277,Industrial Combustion (Energy) (Mt CO2e),2014,Middle East
0.000193882,Fugitive Emissions (Energy) (Mt CO2e),2010,Africa
7.484588073e-05,Agriculture (Mt CO2e),2024,Oceania
,Agriculture (Mt CO2e),1962,Oceania
8.470577373e-05,Building (Energy) (Mt CO2e),1988,Africa
0.000312527,Building (Energy) (Mt CO2e),2013,Asia
0.000599540,Fugitive Emissions (Energy) (Mt CO2e),1972,Europe
2.196173369e-06,Waste (Mt CO2e),2023,Asia
0.000341550,Building (Energy) (Mt CO2e),1991,Asia
0.002726752,Power Industry (Energy) (Mt CO2e),2015,Europe
0.001193768,Transport (Energy) (Mt CO2e),1989,Middle East
0.001080961,Power Industry (Energy) (Mt CO2e),2004,Asia
0.002012385,Building (Energy) (Mt CO2e),1971,The Americas
0.001486713,Industrial Combustion (Energy) (Mt CO2e),1991,Europe
,Transport (Energy) (Mt CO2e),1964,Asia
0.000167163,Transport (Energy) (Mt CO2e),1987,Africa
0.002409463,Industrial Combustion (Energy) (Mt CO2e),1972,Oceania
,Waste (Mt CO2e),1964,Middle East
3.080976637e-05,Agriculture (Mt CO2e),1992,Oceania
2.196862609e-06,Waste (Mt CO2e),2024,Asia
0.000989889,Building (Energy) (Mt CO2e),1999,The Americas
2.145102896e-06,Waste (Mt CO2e),2008,Asia
3.432012731e-05,Agriculture (Mt CO2e),1971,Europe
0.002510734,Transport (Energy) (Mt CO2e),1992,The Americas
9.309138744e-05,Building (Energy) (Mt CO2e),1983,Africa
0.000166480,Transport (Energy) (Mt CO2e),1977,Africa
0.001499513,Transport (Energy) (Mt CO2e),1992,Europe
8.137227952e-09,Waste (Mt CO2e),1996,Africa
0.000376334,Industrial Processes (Mt CO2e),1994,Middle East
0.000326131,Building (Energy) (Mt CO2e),1992,Asia
0.000815601,Fugitive Emissions (Energy) (Mt CO2e),1977,The Americas
0.002822605,Power Industry (Energy) (Mt CO2e),2013,Middle East
,Fugitive Emissions (Energy) (Mt CO2e),1965,Africa
0.002767323,Power Industry (Energy) (Mt CO2e),2014,The Americas
1.408351343e-06,Waste (Mt CO2e),1971,Asia
,Industrial Processes (Mt CO2e),1967,Middle East
0.000529218,Industrial Processes (Mt CO2e),2021,Europe
4.670723917e-06,Agriculture (Mt CO2e),1977,Africa
0.000147684,Fugitive Emissions (Energy) (Mt CO2e),1997,Asia
,Power Industry (Energy) (Mt CO2e),1961,The Americas
0.000594337,Fugitive Emissions (Energy) (Mt CO2e),2024,The Americas
0.001219386,Power Industry (Energy) (Mt CO2e),2006,Asia
0.002381666,Power Industry (Energy) (Mt CO2e),1970,The Americas
0.000287133,Building (Energy) (Mt CO2e),1980,Asia
,Building (Energy) (Mt CO2e),1966,Oceania
0.000790924,Industrial Processes (Mt CO2e),2012,Middle East
0.000299499,Industrial Processes (Mt CO2e),2009,The Americas
0.000258890,Fugitive Emissions (Energy) (Mt CO2e),2022,Asia
,Power Industry (Energy) (Mt CO2e),2025,Asia
0.001634856,Transport (Energy) (Mt CO2e),2006,Europe
,Building (Energy) (Mt CO2e),1965,The Americas
1.678155858e-05,Agriculture (Mt CO2e),1999,Middle East
0.003247193,Power Industry (Energy) (Mt CO2e),1996,The Americas
0.000392716,Power Industry (Energy) (Mt CO2e),2012,Africa
,Fugitive Emissions (Energy) (Mt CO2e),1966,Middle East
0.000224765,Industrial Combustion (Energy) (Mt CO2e),1982,Africa
0.000621429,Fugitive Emissions (Energy) (Mt CO2e),1986,Europe
,Transport (Energy) (Mt CO2e),1960,The Americas
0.000750390,Fugitive Emissions (Energy) (Mt CO2e),1987,Middle East
,Transport (Energy) (Mt CO2e),1965,Oceania
,Industrial Processes (Mt CO2e),1963,Africa
0.000178706,Fugitive Emissions (Energy) (Mt CO2e),2009,Africa
0.000624556,Fugitive Emissions (Energy) (Mt CO2e),1991,The Americas
0.001206707,Transport (Energy) (Mt CO2e),1983,Europe
0.001647622,Industrial Combustion (Energy) (Mt CO2e),1986,Europe
,Industrial Processes (Mt CO2e),1967,Asia
0.000237931,Industrial Combustion (Energy) (Mt CO2e),1976,Africa
,Transport (Energy) (Mt CO2e),1965,The Americas
1.936242406e-06,Waste (Mt CO2e),2017,Oceania
0.003289622,Power Industry (Energy) (Mt CO2e),2004,Europe
,Agriculture (Mt CO2e),1960,Africa
0.000632049,Industrial Processes (Mt CO2e),1982,Europe
6.254376666e-05,Industrial Processes (Mt CO2e),1991,Africa
,Industrial Combustion (Energy) (Mt CO2e),1963,The Americas
0.000379483,Industrial Processes (Mt CO2e),1970,The Americas
,Building (Energy) (Mt CO2e),1968,Africa
,Industrial Combustion (Energy) (Mt CO2e),2025,Europe
0.002761495,Transport (Energy) (Mt CO2e),1990,Oceania
1.447667690e-05,Agriculture (Mt CO2e),2006,Middle East
0.000298560,Building (Energy) (Mt CO2e),1981,Asia
1.559733948e-05,Agriculture (Mt CO2e),2001,Middle East
0.000379981,Industrial Processes (Mt CO2e),1974,The Americas
0.001043193,Industrial Combustion (Energy) (Mt CO2e),2006,Europe
0.000468418,Industrial Combustion (Energy) (Mt CO2e),1987,Asia
0.000465091,Industrial Processes (Mt CO2e),2017,Asia
,Waste (Mt CO2e),1960,The Americas
0.006376914,Power Industry (Energy) (Mt CO2e),2005,Oceania
,Transport (Energy) (Mt CO2e),1968,The Americas
2.616344004e-09,Waste (Mt CO2e),2005,Middle East
0.001004005,Industrial Combustion (Energy) (Mt CO2e),1996,The Americas
1.183951572e-08,Waste (Mt CO2e),2021,Africa
0.000775023,Building (Energy) (Mt CO2e),1996,Middle East
0.000124062,Industrial Processes (Mt CO2e),1973,Asia
0.001058938,Industrial Combustion (Energy) (Mt CO2e),2011,Asia
0.001808004,Industrial Combustion (Energy) (Mt CO2e),1982,Europe
0.002642433,Power Industry (Energy) (Mt CO2e),1972,The Americas
0.000471860,Industrial Processes (Mt CO2e),1997,Europe
1.412523764e-06,Waste (Mt CO2e),1989,Asia
0.000399398,Industrial Processes (Mt CO2e),1979,The Americas
0.000781325,Building (Energy) (Mt CO2e),2024,Middle East
0.002078855,Industrial Combustion (Energy) (Mt CO2e),1974,Europe
3.749644476e-06,Waste (Mt CO2e),1971,Europe
0.000385245,Power Industry (Energy) (Mt CO2e),1983,Asia
5.731353610e-06,Agriculture (Mt CO2e),1982,Africa
0.000820607,Industrial Processes (Mt CO2e),2023,Middle East
0.000280266,Transport (Energy) (Mt CO2e),2016,Africa
7.216268423e-07,Waste (Mt CO2e),2010,The Americas
0.000754749,Building (Energy) (Mt CO2e),1975,Oceania
0.001871459,Industrial Combustion (Energy) (Mt CO2e),1980,The Americas
1.084343987e-08,Waste (Mt CO2e),2015,Africa
,Agriculture (Mt CO2e),1962,Middle East
4.768649123e-06,Agriculture (Mt CO2e),2015,Africa
0.001119455,Building (Energy) (Mt CO2e),2019,Europe
0.000496685,Industrial Combustion (Energy) (Mt CO2e),1975,Middle East
0.001131794,Transport (Energy) (Mt CO2e),1986,Middle East
0.000750877,Power Industry (Energy) (Mt CO2e),1997,Asia
1.495149681e-05,Agriculture (Mt CO2e),1988,Asia
1.789541597e-05,Agriculture (Mt CO2e),1997,Middle East
0.000119886,Industrial Processes (Mt CO2e),1981,Asia
0.002825333,Power Industry (Energy) (Mt CO2e),1985,The Americas
7.021940800e-09,Waste (Mt CO2e),1983,Africa
6.596142498e-05,Agriculture (Mt CO2e),2011,Oceania
0.001583683,Transport (Energy) (Mt CO2e),2024,Middle East
3.081007308e-09,Waste (Mt CO2e),1970,Middle East
,Power Industry (Energy) (Mt CO2e),2025,Europe
0.000509222,Building (Energy) (Mt CO2e),1981,Middle East
,Power Industry (Energy) (Mt CO2e),1963,Asia
0.000747771,Building (Energy) (Mt CO2e),2011,Oceania
1.720062643e-05,Agriculture (Mt CO2e),1974,Oceania
0.002875725,Transport (Energy) (Mt CO2e),2010,Oceania
,Building (Energy) (Mt CO2e),1965,Europe
4.437566444e-05,Agriculture (Mt CO2e),1996,Oceania
0.000500526,Fugitive Emissions (Energy) (Mt CO2e),2023,Europe
0.000289020,Building (Energy) (Mt CO2e),2020,Asia
0.002512900,Transport (Energy) (Mt CO2e),1984,The Americas
0.001423404,Transport (Energy) (Mt CO2e),2020,Europe
0.000662261,Fugitive Emissions (Energy) (Mt CO2e),1995,Europe
0.000209708,Transport (Energy) (Mt CO2e),1992,Asia
1.810078144e-05,Agriculture (Mt CO2e),1991,The Americas
0.000213578,Industrial Combustion (Energy) (Mt CO2e),1973,Africa
9.020079366e-05,Building (Energy) (Mt CO2e),2010,Africa
0.000741444,Building (Energy) (Mt CO2e),1976,Oceania
0.000202217,Transport (Energy) (Mt CO2e),2002,Africa
0.000433919,Industrial Combustion (Energy) (Mt CO2e),1972,Asia
2.387883533e-06,Waste (Mt CO2e),2010,Oceania
2.348835785e-05,Agriculture (Mt CO2e),2000,Europe
0.000651016,Fugitive Emissions (Energy) (Mt CO2e),2014,The Americas
0.000147433,Fugitive Emissions (Energy) (Mt CO2e),2001,Asia
0.000337917,Industrial Processes (Mt CO2e),2008,The Americas
7.718976736e-05,Industrial Processes (Mt CO2e),1972,Africa
0.001071178,Industrial Combustion (Energy) (Mt CO2e),1999,Europe
0.000984044,Industrial Combustion (Energy) (Mt CO2e),1991,Middle East
0.003185430,Power Industry (Energy) (Mt CO2e),1997,Europe
,Power Industry (Energy) (Mt CO2e),1961,Middle East
1.583817064e-05,Agriculture (Mt CO2e),1975,The Americas
8.162120331e-05,Industrial Processes (Mt CO2e),2008,Africa
0.000653471,Industrial Processes (Mt CO2e),1970,Europe
4.275093980e-05,Agriculture (Mt CO2e),1985,Europe
0.001513115,Industrial Combustion (Energy) (Mt CO2e),2005,Oceania
2.321526084e-05,Agriculture (Mt CO2e),2004,The Americas
0.001463247,Industrial Combustion (Energy) (Mt CO2e),2007,Oceania
0.000636832,Fugitive Emissions (Energy) (Mt CO2e),1994,Europe
,Transport (Energy) (Mt CO2e),1962,Europe
2.579478919e-05,Agriculture (Mt CO2e),1992,Europe
0.000956078,Industrial Combustion (Energy) (Mt CO2e),2018,Asia
8.188264887e-05,Building (Energy) (Mt CO2e),2001,Africa
0.001203342,Industrial Combustion (Energy) (Mt CO2e),2010,Oceania
0.001834366,Building (Energy) (Mt CO2e),1989,Europe
0.000512181,Power Industry (Energy) (Mt CO2e),1989,Asia
2.603961213e-05,Agriculture (Mt CO2e),1993,Europe
3.838162033e-06,Waste (Mt CO2e),2000,Europe
